author,published_at,updated_at,like_count,text
@Uggh-cs4zn,2024-05-17T18:48:46Z,2024-05-17T18:48:46Z,0,❤❤❤
@cromdaleblvd4677,2024-05-17T18:46:21Z,2024-05-17T18:46:21Z,1,I counted 8 cuts in a 13 second video hahahah!!! facking embarassing
@uplinktruck,2024-05-17T18:09:13Z,2024-05-17T18:09:13Z,1,"ROFL!!! Couldn&#39;t get through that in one take, could you?"
@MargaretSangerFeebleMindedBaby,2024-05-17T18:08:42Z,2024-05-17T18:08:42Z,1,TELEPROMPTERS ARE AT THE READY BOSS!
@GeraldoA-jc5nl,2024-05-17T17:56:53Z,2024-05-17T17:56:53Z,14,will the big guy receive the questions before the debate?
@jessesoby7130,2024-05-17T17:47:59Z,2024-05-17T17:47:59Z,3,Wow he is so tough watch out! He will have to bring two pairs of depends underwear!
@captainhook190,2024-05-17T17:44:42Z,2024-05-17T17:44:42Z,2,Biden will go down as that most corrupt president of our lifetime
@commonsense3632,2024-05-17T17:28:22Z,2024-05-17T17:28:22Z,4,I have to laugh on all the comment left for poor Joe. Maybe he should take the time to read them so he understands his poll numbers.
@nightedpemder4992,2024-05-17T17:27:49Z,2024-05-17T17:27:49Z,2,Biden not gonna be talking to a tv. Its gonna be Trump live. I hope Trump brings up bidens daughters diary. That should shock even bidens loyal democrats.
@fuzzywzhe,2024-05-17T17:15:23Z,2024-05-17T17:15:23Z,0,I love how Google deletes public input to these videos.  Two of my comments have been deleted.  What a bunch of traitors.
@SoCalian,2024-05-17T17:07:55Z,2024-05-17T17:07:55Z,1,"Hey Hidin&#39; Biden...who are the 2 Jordanian terrorists who breached Quantico? If your memory is fine, release the Hur audio tapes! 👍💪🇺🇲"
@AD-eb7ft,2024-05-17T16:39:18Z,2024-05-17T16:39:18Z,3,Drug test Joe!  Earpiece check too!!
@AD-eb7ft,2024-05-17T16:39:03Z,2024-05-17T16:39:03Z,2,Drug test Joe!!!
@AD-eb7ft,2024-05-17T16:38:51Z,2024-05-17T16:38:51Z,0,"Joe, do you remember hiding in basement in 2020?  You lost those debates.  Trump has to battle the moderator and your lies.  He will still win.  Your coalition is crumbling as we now see through your garbage and how you have done nothing for the Hispanic and black community."
@AD-eb7ft,2024-05-17T16:35:07Z,2024-05-17T16:35:07Z,0,Prove to America and the world that you’re not wearing an earpiece once you walk on stage!
@EddieMittelstedt,2024-05-17T16:27:19Z,2024-05-17T16:27:19Z,250,"Five jump cuts in a 14-second video.  Yep, I&#39;m sure he&#39;s ready."
@davidramos2181,2024-05-17T16:23:16Z,2024-05-17T16:23:16Z,0,Trump 🎉🎉🎉
@ReyCantu-dy4nm,2024-05-17T16:08:18Z,2024-05-17T16:08:18Z,1,Nursing home debate 2024
@ReyCantu-dy4nm,2024-05-17T16:06:21Z,2024-05-17T16:06:21Z,0,Joe Biden is time for you to start packing up all you begs because November 5 is coming corrupt old man all you do is eating the ice cream cones 🍦🍦🍦🍦🍦🛍️🛍️🛍️🛍️🛍️🧳🧳🧳🧳🧳🧳get you begs ready to move out
@dogsavethequeen7689,2024-05-17T15:44:11Z,2024-05-17T15:44:11Z,2,Five cuts to speak for thirteen seconds? Yikes. The wheels are coming off.
@hammatymee,2024-05-17T15:40:21Z,2024-05-17T15:40:21Z,0,Oh this should be hilarious
@user-pl2gi6vt8n,2024-05-17T15:38:38Z,2024-05-17T15:38:38Z,1,ដេញក្រុមអា 46 ខ្ញុំមិនអោយ American  សុី ក្នុង អន្តរជាតិរបស់ពួកខ្ញុំទេ វាថោកទាប លួចជេរ អន្តរជាតិតាមផ្កាយរណប ដេញវា វាមិនចេញ បើចង់រកសុី វាត្រូវ ជាប់គុក ក្នុង  American  ពួកខ្ញុំមិនមែនទាសករ ពួកវាទេ វាលួចដេញ ប្រជាជន អន្តរជាតិ មិនអោយប្រើ របស់ វា <br>ខ្ញុំ អោយវា ប្រកាស វានៅថោកទាប មិនព្រម ប្រកាស ដក មុខរបរ<br>រកសុី American ថោកទាប ដេញមិនចេញ សម្ដី ដូចអស្ចារ្យ អាបំផ្លាញ ជាតិ គ្រប់  News  ចាំប្រកាស អោយវា បើវាលើង ទៅ ថ្លែង ឈប់រកសុីក្នុងអន្តរជាតិ<br>ពួកខ្ញុំ រង ចាំវា ប្រកាស បានឈប់ប្រើ ព្រោះ ទីផ្សារ របស់ពួកខ្ញុំ  ( ខ្ញុំថាអោយក្រុមពួកអាឆ្កែ ថោកទាប និយាយ ធ្វើទារុណកម្ម មនុស្សតាមផ្កាយរណប <br>ខ្ញុំ មិនយកផង ដេញវាអោយចេញវាមមិនចេញ American ថោកទាប ដោយសារពួកអា ថោកទាប អស់នេះ ហើយវាប្រុសថោកទាប វាហ៊ានជេរប្រជាជន រស់នៅ ដោយសារស្រី 😂 ) ហែងហ៊ានចេញ មក រដ្ឋប្រហារ 😂 ឈប់ដឹកនាំដោយសារស្រីផងអាប្រុសថោកទាប 😂
@SaraFranchi-vj4lr,2024-05-17T15:29:51Z,2024-05-17T15:29:51Z,0,"Il presidente Biden e il partito democratico in Usa sono contrari alla invio di armi a Israele , giustamente molto giustamente . Allora loro devono vincere le elezioni negli Stati Uniti il prossimo novembre è ovvio : deve vincere chi prende più distanze possibili da Israele è ovvio bravo presidente Biden e bravo partito democratico Usa è una decisione saggia e più umana cercare di staccarsi da Israele che sta facendo una cosa scellerata contro la gente di Gaza e certamente tutto questo gli si rivolterà contro un grande in bocca al lupo al presidente Biden e il suo partito democratico per le prossime elezioni negli Stati Uniti un elezione che non è mai stata così importante"
@janetgies8698,2024-05-17T15:16:43Z,2024-05-17T15:18:12Z,0,"Oh Yeah Biden - we want to hear you, the Worst President Ever, Fail as you do Daily!   Treasonous President &amp; Administration!  Head Human and Drug TRAFFICKER!"
@eastcoastwestcoast5715,2024-05-17T15:13:51Z,2024-05-17T15:13:51Z,0,FJB
@tonymacias9087,2024-05-17T15:04:09Z,2024-05-17T15:04:09Z,2,AMERICAN LATINOS FOR PRESIDENT TRUMP 2024 🇺🇸
@johnsmith-mn2pl,2024-05-17T14:50:07Z,2024-05-17T14:50:07Z,0,"LOGIC PROBLEM:<br>If Obama, Biden and Pelosi were drowning<br>and you only had enough time to save one…<br>What type of sandwich would you make?"
@johnsmith-mn2pl,2024-05-17T14:49:41Z,2024-05-17T14:49:41Z,0,Donald Trump says:<br>“Show me a pic of a pregnant Michelle Obama and<br>I will concede the 2020 election.”
@user-wz9ux4vh8p,2024-05-17T14:49:21Z,2024-05-17T14:49:21Z,1,FJB
@johnsmith-mn2pl,2024-05-17T14:49:18Z,2024-05-17T14:49:18Z,1,Jeff Dunham will be debating Trump instead of Joe in a few weeks. <br>He’ll be under the podium holding up Walter.<br>“Potus on a stick.”
@JamesCalabrese930,2024-05-17T14:48:59Z,2024-05-17T14:48:59Z,0,Trump worst ranked president in US History-look it up-vote Biden
@johnsmith-mn2pl,2024-05-17T14:48:52Z,2024-05-17T14:48:52Z,0,Cadaver Joe’s approval in the 30’s<br>😂 🤣 😆😂 🤣 😆😂 🤣 😆
@johnsmith-mn2pl,2024-05-17T14:48:32Z,2024-05-17T14:48:32Z,2,Joe thinks “big pharma” is a fat guy in Iowa.
@samuelsellene,2024-05-17T14:44:33Z,2024-05-17T14:44:33Z,7,You can even tell he’s looking at a teleprompter. Such a phony. Nothing real about this crook.
@user-pl2gi6vt8n,2024-05-17T14:40:57Z,2024-05-17T14:40:57Z,1,អោយវាដាក់ទណ្ឌកម្ម Israel Sweden Finland ចូលរួម NATO ពេលកំពុង មានសង្គា្រម និង ការឈ្លានពាន Palestine ហើយដកទណ្ឌកម្ម សេដ្ឋកិច្ច Russia និង ដោះលែង កាឃុំឃាំង បិទសិទ្ធិ សេរីភាព north Korea ទាន់ Israel កំពុង ឈ្លានពាន Palestine ព្រោះ Israel ផលិត nuclear បានតាមអំពើចិត្ត ចំណែកមូលដ្ឋាន កងទ័ព American ដាក់លើ south Korea  មិនព្រម ដក ក្រោយ ចរចា គ្នា សម័យ សង្គ្រាម Korea នេះ អំពី ថោកទាបវាដឹកនាំ បំផ្លាញជាតិ ប្រជាជន វាដឹង ច្បាប់ ធ្វើរដ្ឋប្រហារពួកវាហើយ កុំអោយថោកទាប បំផ្លាញសន្តិភាព ពិភពលោកអញ្ចឹង ហើយ crime របស់ Russia តាមផ្លូវច្បាប់ទេ ( វានិយាយ តាមផ្កាយរណប បង្កប់សម្លេង តាមផ្ទះ ប្រជជន ជេរ គ្នា ទៅ មក ទៅ មក អ្នកមិនដឹងយល់ច្រឡំដាក់គ្មា គ្រប់ រូបភាពរស់នៅ វានិយាយរំខាន ទាំងអស់ វមើលតាមផ្កាយរណបហើយ វានិយាយ តាម នោះ ធ្វើទារុណកម្ម និយាយ រញ៉េរញ៉ៃ រញ៉េរញ៉ៃ ហែកអាថ៌កំបាំង ពួកវា វាលែង ហ៊ានជាមួយ ពួកយើង រស់នៅ ទៀតហើយ បើខ្ញុំ ខុសអ្វី ច្បាប់មាន មិនមានវាយកផ្កាយរណប មកជេររំលោភទេ ) អន់ៗ ខ្លាច Russia  ដឹកនាំ American ដែរ😂
@herradler3657,2024-05-17T14:10:02Z,2024-05-17T14:10:14Z,0,No vote for you Genocide Joe!!!! You have blood on your hands!!!
@SoCalian,2024-05-17T14:08:26Z,2024-05-17T14:08:26Z,1,Everybody at DOJ has a price. That price is worth it to hear audio of you with Robert Hur 💪🇺🇲
@user-pl2gi6vt8n,2024-05-17T14:03:51Z,2024-05-17T14:03:51Z,1,American  ធ្វើការ 12 H មិនមែន 24 H ដួចក្រុមអាឆ្កែថោកទាប អស់ឯង ដឹកនាំនោះទេ អាប្រធានាធិបតី អារដ្ឋសភាថោកទាប ប្រយ័ត្នរដ្ឋប្រហារ បើពួកហែង នៅ ធ្វើ អំពើរ ថោកទាប <br>ប៉ះពាល់ ដល់ប្រទេស ពួកអញបន្តទៀត ដឹកនាំ យូរ ៗ ដឹកនាំ American  ធ្លាក់់ ចូលទណ្ឌកម្ម សេដ្ឋកិច្ច 😂 <br>អញរិះគន់ យក ផ្កាយរណបមកជេរ ពួក អញ Russia  ធ្វើសង្គ្រាម civil ចោទគេឈ្លានពាន ចង់ ដាក់ទណ្ឌកម្ម ប្រទេសណា ប្រើប្រាស់ អវុធ Russia ទៀត ប្រយ័ត្នដាច់សម្ព័ន្ធវើយ ឈប់ធ្វើប្រធានាធិបតី រដ្ឋសភាទៅ ធ្វើ ឆ្កែ ទៅ អាថោកទាប  ( វាជេររំខានខ្ញុំតាមផ្កាយរណប វាលួចតំណាងមេដឹកនាំ American ខ្ញុំជេរវាទេខ្ញុំជេរតបតតាម ដែរវាតំណាង មេដឹកនាំ American )
@user-pl2gi6vt8n,2024-05-17T14:02:45Z,2024-05-17T14:02:45Z,1,កាឌួយម៉ែហែង អាពូជថោកទាប<br>បំផ្លាញជាតិ មិចហែង ចុច Facebook <br>អញ អូសទៅមក ហែង បែក ថ្នាំ មែនទេ អាឆ្កែឆ្កួត ហែងឆាប់សង សន្លឹក ឆ្នោត ពួកអញវិញ អាថោកទាប រើ ឥវ៉ាន់ហែង ចេញពីរ វិមាន ប្រធានាធិបតី រដ្ឋសភា របស់អញ
@espenthoresen998,2024-05-17T14:01:20Z,2024-05-17T14:01:20Z,2,He locks fragile just in four years 😮
@juandavila4534,2024-05-17T13:56:42Z,2024-05-17T13:56:42Z,1,"I have been a lifelong Democrat and even got a tattoo of Joe Biden back in 2019 when he announced his presidential bid. But I can&#39;t stand Joe Biden anymore. He is incompetent and isn&#39;t radical enough in his policies (we need to tear down the system/revolution). Anyways, I will be voting for either Jill Stein or RFK JR. Idk for sure yet, though. Whoever is more leftist, I&#39;ll vote for. I&#39;m a bit upset because neither Jill Stein or RFK Jr. agree on having open borders like Joe Biden. That&#39;s my only praise of Biden&#39;s administration. His open border policy. Besides that, I&#39;m not really a fan."
@angelamcginley4948,2024-05-17T13:36:35Z,2024-05-17T13:36:35Z,0,😂😂😂
@user-pl2gi6vt8n,2024-05-17T13:29:16Z,2024-05-17T13:29:16Z,1,អាឆ្កែបែកថ្នាំ<br>ហែងអោយ ជនជាតិ China <br>ស្ដោះទឹកមាត់ ដាក់អញ អាឆ្កែថោក<br>ហែង ប្រាប់គ្នាហែង អារដ្ឋសភា ថោកទាប អោយវាចេញពីរ ប្រទេស អញ ប្រយ័ត្ន រដ្ឋប្រហារ
@caleb3547,2024-05-17T13:29:14Z,2024-05-17T13:29:22Z,5,Trump will mop the floor with your head
@jacobstuntz8617,2024-05-17T13:16:16Z,2024-05-17T13:16:16Z,2,Lol
@lindaSmith6588,2024-05-17T12:54:21Z,2024-05-17T12:54:21Z,1,Love this!!! Go President Biden!!! 2024!!!
@josephburton2248,2024-05-17T12:51:12Z,2024-05-17T12:51:12Z,1,Chicken 🐔 biden is absolutely 💯 terrified of debating Trump fair and square has to stack the deck in his favor in order to look credible and im willing to bet that he will have an ear piece in place of a teleprompter 😂😂😂Buck the cowardly fiden and Buck obama too
@user-kn2no8fi6h,2024-05-17T12:05:37Z,2024-05-17T12:05:37Z,0,R u df
@AnotherUsername-oe5uy,2024-05-17T11:58:36Z,2024-05-17T11:58:36Z,1,"If RFK is not there, democracy is gone. It is already crumbling thanks to the DNC and Republicans. If you&#39;re afraid of RFK, do better. Prove to the American people that you deserve our votes and show us your competence and acumen."
@oldsoundz,2024-05-17T11:51:46Z,2024-05-17T11:51:46Z,1,Joe the slow
@user-kj7uy5lj2x,2024-05-17T11:28:42Z,2024-05-17T11:28:42Z,0,Dolor pora utekmu kae lho Indonesia Melu nekan kene kapital mbok dukung......sopo kene nek ISO wes raono negoromu Russia yahudi Cino Indonesia....kene nek nabi wes terjadi Seko wingi.
@tylerbridges1330,2024-05-17T11:24:28Z,2024-05-17T11:24:28Z,6,Go watch Trumps ad he just dropped. Not many cuts there.
@locknstock9423,2024-05-17T10:50:04Z,2024-05-17T10:50:04Z,2,"Joe mate, you can&#39;t even get people&#39;s names or countries right. How are you going to debate anyone, let alone Trump? Or even get on stage without falling over for that matter?<br><br>And have a crowd attend you senile old coward. What&#39;ve you got to be so afraid of?"
@poeticyy,2024-05-17T10:44:40Z,2024-05-17T10:45:12Z,2,"Note to Biden’s producers: if you want to make smash edits, don’t cut between independent clauses. That’s why they unnervingly look like jump cuts."
@user-vu5yr9mi2i,2024-05-17T10:17:32Z,2024-05-17T10:17:32Z,0,拜登总统！中共是美国和俄罗斯带上山顶的！而蒙古国是自己一点点爬上山的！中共是不会珍惜友谊，也会把美国和俄罗斯踢开的！而蒙古国是会欣赏山顶的风景的！
@Legoman69469,2024-05-17T10:13:11Z,2024-05-17T10:13:11Z,1,I just watched a video on how to change a timing belt on my Subaru that got more views then this one…..
@ivanminayev2044,2024-05-17T09:37:56Z,2024-05-17T09:38:20Z,1,this decrepit cadaver better bribe another biased moderator like he did in 2020 to even compete with Trump in the debates.
@davidgebraun4726,2024-05-17T09:24:39Z,2024-05-17T09:24:39Z,0,the last move of Mr. Biden&#39;s extremely high tariff on goods from China to further impoverishes the poor and people on the edge of existence
@kryphios,2024-05-17T09:20:48Z,2024-05-17T09:20:48Z,0,😂😂😂😂😂
@Matt-gp3hn,2024-05-17T09:06:25Z,2024-05-17T09:06:25Z,1,Why won&#39;t he agreed to a third debate on fox? CNN is gate keeping it on their platform only. How about even a neutral ground. To say he won both last time is delusional. What would you expect from a guy a guy who says the middle class and the economy are doing great under his Administration
@WilliamRBLX.,2024-05-17T09:02:47Z,2024-05-17T09:02:47Z,0,2024 biden🎉🎉🎉🎉🎉
@La-Li-Lu-Le-Lo8787,2024-05-17T08:58:48Z,2024-05-17T08:58:48Z,0,"1. **Economic Concerns**: Critics argue that Biden&#39;s economic policies, including proposed tax increases on corporations and higher-income individuals, could potentially hinder economic growth and discourage investment. They suggest that these measures may lead to job losses or a slowdown in business expansion.<br>2. **Border Security**: Some critics argue that Biden&#39;s administration has implemented policies that have contributed to a rise in unauthorized border crossings. They contend that a more relaxed approach to immigration enforcement, such as the reversal of certain Trump-era policies, has created a border crisis and strained resources.<br>3. **Energy Policies**: Biden has pursued an agenda focused on addressing climate change and transitioning to clean energy. Critics argue that his emphasis on renewable energy sources and his decision to cancel the Keystone XL pipeline have had negative consequences for the oil and gas industry, potentially leading to job losses in those sectors.<br>4. **Foreign Policy**: Critics have raised concerns about Biden&#39;s approach to foreign policy, particularly in relation to China and Russia. Some argue that his administration has not taken strong enough actions to address alleged human rights abuses by these countries, while others suggest that his stance on trade negotiations may not adequately protect American interests."
@xyz-uw3ps,2024-05-17T07:49:55Z,2024-05-17T07:49:55Z,9,This grotesque elder abuse has got to stop.
@Ibrxa,2024-05-17T07:29:18Z,2024-05-17T07:29:18Z,1,Cut cut cut cut
@thegrays3303,2024-05-17T07:28:23Z,2024-05-17T07:28:23Z,4,TRUMP 2024!!!!!!!!!!!!!!!!!!!!!!!!!!!
@Abderrahmane_Aitouche,2024-05-17T06:26:50Z,2024-05-17T06:31:47Z,0,Joe : bye bye ....... ]]]]]]] 🌹Eden🌹 . <br>he has exchanged his [ Eternal Life [  for the support of Zionism created throughout the history of our beloved prophets in order to counter the 📃 Divine revelation 📃<br><br>- Et l&#39;autre se ⤵ Trump ⤵ sur toute la ligne
@hoover555,2024-05-17T06:14:27Z,2024-05-17T06:14:27Z,2,you either stand with israel or with terrorist
@natureallseasons,2024-05-17T06:05:11Z,2024-05-17T06:05:11Z,1,Diaper 🧷 ✅ mmm hmmmm
@endgame-me4se,2024-05-17T05:31:16Z,2024-05-17T05:31:16Z,0,One eye when sir miss me..
@endgame-me4se,2024-05-17T05:29:49Z,2024-05-17T05:29:49Z,0,My president..My Love..My life...i warning for sir president Joe great....white is colours win....yes...My live..waiting win...baby superman. Vs baby thanos.....when me win we lest go now... please i miss usa....dog between Wolfsburg....silent in love
@tadashihiroshige749,2024-05-17T05:19:32Z,2024-05-17T05:19:32Z,0,Give me e-mail.
@scottyheav,2024-05-17T04:51:55Z,2024-05-17T04:51:55Z,1,No way this debate is happening. Some global crisis or another pandemic is coming before that day. Give this a thumbs up if you agree.
@user-vs1rm9ph9r,2024-05-17T04:39:11Z,2024-05-17T04:39:11Z,1,យក microsoftចេញទៅកុំអោយថោកទាប អញមិនយកទេ<br>រដ្ឋកាលហែង ចេញពីរ un ប្រកាសតាម news លឿនៗ ពួកអញចាំឈប់ប្រើ កុំ ទុក រញ៉ៃរញ៉ៃទីផ្សារ របស់អញ ពួកអញ មិនស្វាគមន៍ ពួកអារំលោភសិទ្ធមនុស្សទេ អាចាញ់ 😂 ចង់បានកិត្តយសនិងប្រជាជនរកសុី គោរពសិទ្ធមនុស្ស យល់ទេ អាបែក ថ្នាំញៀន
@Wizardof,2024-05-17T04:04:02Z,2024-05-17T04:04:02Z,0,He&#39;s not wrong on this.  I&#39;ll give him that.
@Wizardof,2024-05-17T04:03:23Z,2024-05-17T04:03:23Z,0,Joe he is NOT free on Wednesdays!  You will have to pay him to show up!!!!!
@Wizardof,2024-05-17T04:03:03Z,2024-05-17T04:03:03Z,0,He&#39;s gonna mop the floor with him.  You can&#39;t get thru Joe&#39;s shields!
@Lovely_Tea_Drink,2024-05-17T04:00:35Z,2024-05-17T04:00:35Z,1,Hello Mr Joe Biden 🎉
@jirairhacoupian8418,2024-05-17T03:57:40Z,2024-05-17T03:57:40Z,2,Trump WON  you know it Joe everybody know it
@user-vs1rm9ph9r,2024-05-17T03:50:31Z,2024-05-17T03:50:31Z,1,អាប្រធានាធិបតី អារដ្ឋសភាថោកទាប<br>អាពូជប្រុសថោកទាប ហែង ជេអញ ទាលតែហែង មិនដឹកនាំដឹកនាំកំលាំងស្រី អាប្រុសថោកទាប ក្រុម អា zombies ប្រយ័ត្នរដ្ឋប្រហាេរ បើថោកទាប ឈបលដឹកនាំប្រទេសអញ <br>ហែង ប្រយ័ត្នដាច់សម្ព័ន្ធមិត្ត អាឆ្កែឆ្កួត  ( គ្រាន់តែមើលកងទ័ព russia វាយ៉ាងមិចអាឆ្កែបែកថ្នាំញឿន ខ្ញុំថាអោយអានិយាយតំណាងមេដឹកនាំមេដឹកនាំ american វាបញ្ជា មនុស្ស ស្ដោះទឹកមាត់ដាក់ខ្ញុំ ) ហែងមិនបញ្ជាគ្រួសារហែង អោយសុីបាយឆ្កែផងអាថោកទាប ហែង ខ្លង អញ្ចឹង កុំនៅ un យក american ចេញ ចាំអញ comment<br>ទៅ news ប្រាប់ ប្រជាជនគ្នា អោយ ស្ដោះទឹកមាត់ ដាក់ពូជហែង វិញ អាមេដឹកនាំថោកទាប
@gashousegorillas1,2024-05-17T03:38:16Z,2024-05-17T03:38:16Z,3,This chump destroyed America
@gashousegorillas1,2024-05-17T03:38:00Z,2024-05-17T03:38:00Z,3,How many world Wars has idiot biden gotten us into now
@patclark673,2024-05-17T03:37:38Z,2024-05-17T03:37:38Z,0,Pray he will be in jail 😊
@ThePhoenixSol,2024-05-17T03:23:44Z,2024-05-17T03:23:44Z,0,Mr former Vice President. Why leave the comments on.<br>Turn them off please 🫠<br>Let’s talk about Ashley’s diary. What happened to her and what did Hunter do with his niece… after what he did with Bo’s widow.
@GeraldoA-jc5nl,2024-05-17T03:21:09Z,2024-05-17T03:21:09Z,2,will the big guy receive 10% of something?
@rowlett1212,2024-05-17T02:46:29Z,2024-05-17T02:46:29Z,1,Fjb
@John-jh9ud,2024-05-17T02:40:11Z,2024-05-17T02:40:11Z,1,I&#39;ll keep an eye out for your puppet strings
@oldsoundz,2024-05-17T02:35:20Z,2024-05-17T02:35:20Z,1,"He should Pay Per View this unedited. 13 seconds and the laughs must have gone on for hours. Take 332, Cut!"
@Efrain_rojas,2024-05-17T02:24:48Z,2024-05-17T02:24:48Z,260,This is elder abuse.
@annaginzburgschor64,2024-05-17T02:18:49Z,2024-05-17T02:18:49Z,1,joe biden waking up at 1PM to do his job trump waking up at 6 am to eat 7 big macs in 20 mins
@michaeljordan5972,2024-05-17T02:16:37Z,2024-05-17T02:16:37Z,1,I don&#39;t believe it will actually happen
@user-pl2gi6vt8n,2024-05-17T01:45:24Z,2024-05-17T01:45:24Z,1,អាថោកទាប😂
@fezthecat1,2024-05-17T01:23:28Z,2024-05-17T01:23:28Z,2,"Twice?  Before 2020, didn&#39;t presidents always have 3 debates?"
@MAGA-Outlaw,2024-05-17T01:16:38Z,2024-05-17T01:16:38Z,21,FJB
@ThorGamer23-gf6je,2024-05-17T01:11:05Z,2024-05-17T01:11:05Z,50,FjB
@gregpence2771,2024-05-17T01:07:26Z,2024-05-17T01:07:26Z,0,Trump will be in jail by then
@richsmith5247,2024-05-17T00:59:21Z,2024-05-17T00:59:21Z,0,"Please make Proud boys a terror organization. Like Canada has,,,,,,"
@myleswelnetz6700,2024-05-17T00:58:59Z,2024-05-17T00:58:59Z,19,There were six cuts in this video.
@thatyoudliketoknow1628,2024-05-17T00:57:18Z,2024-05-17T00:57:18Z,1,"I can&#39;t believe they both got over 40% of the votes, it has got to be a show of smokes and mirrors, right? 40% actually votes for this guy, really? I can&#39;t see any forums or comment sections or reason that supports this, it has to be a lie."
@_Peace_be_with_you_,2024-05-17T00:57:17Z,2024-05-17T00:57:17Z,0,This is perfect for President Biden to call out President Trump for a debate. I hope it&#39;s funny and entertaining. Not sure if President Bidens voters out number Trump enthusiasts though.
@blopbot1,2024-05-17T00:44:49Z,2024-05-17T00:44:49Z,0,Biden Harris 2024!
@user-vs1rm9ph9r,2024-05-17T00:43:15Z,2024-05-17T00:43:15Z,1,អាបែកថ្នាំហែងបានអត់លប្រយោជន៍<br>អាបោកប្រាស់
@user-pl2gi6vt8n,2024-05-17T00:37:40Z,2024-05-17T00:37:40Z,1,អាឆ្កែបែកថ្នាំចុះចេញពីរតំណែងរបស់<br>ពួកអញ និង អារដ្ឋសភាអត់ប្រយោជន៍
@warmachine2098,2024-05-17T00:37:09Z,2024-05-17T00:37:09Z,0,Do you think Biden would get more flack if he removed this video? Or if he keeps it up? 🫣
@user-pl2gi6vt8n,2024-05-17T00:30:28Z,2024-05-17T00:30:28Z,1,អាបែកថ្នាំ
@swchan6152,2024-05-17T00:00:43Z,2024-05-17T00:00:43Z,1,"When Trump launched a trade war with China many years ago, Biden once commented: &quot;Trump doesn&#39;t understand basic knowledge. He thinks his tariffs are paid for by China. Any freshman economics student can tell you, The American people are paying the tariffs for him. &quot;To be honest, Biden was still clear-headed at that time and said a few human words.  We don&#39;t know whether he is old and confused, or he doesn&#39;t understand the basic knowledge. He actually followed Trump&#39;s old path and raised the tariff stick against China again, forgetting what he said back then. Clean and tidy. How ironic is that a bomb-maker is blown off the ground by his own bomb."
@chipdouglaschipdouglas,2024-05-16T23:59:58Z,2024-05-16T23:59:58Z,1,What happened to your bl u E y ee s ? LOL
@joanies6778,2024-05-16T23:43:52Z,2024-05-16T23:43:52Z,3,🤣🤣🤣🤣🤣🤣🤣🤣🤣😎
@Kheti1234,2024-05-16T23:32:05Z,2024-05-16T23:32:05Z,134,This explains the ‘No audience’ and ‘will only debate on fake news’ stipulations!
@FantastiXPvZ,2024-05-16T23:08:19Z,2024-05-16T23:08:19Z,2,"FDT. Can&#39;t wait to see Trump lose the debates and the White House, again. 🍿"
@victorrubow2264,2024-05-16T22:52:31Z,2024-05-16T22:52:31Z,2,Jumping off the stage is more like it. Oh wait he can’t even walk without tripping so maybe the jumps were to make him athletic and able to jump 🤔
@user-pl2gi6vt8n,2024-05-16T22:49:15Z,2024-05-16T22:49:15Z,1,អាឆ្កែថោកទាប
@timothykramer2551,2024-05-16T22:37:55Z,2024-05-16T22:37:55Z,1,Lol drugs is right
@rolandtinker734,2024-05-16T22:35:30Z,2024-05-16T22:35:30Z,0,He had to cut it short that way he don&#39;t mess up GOODBYE 👋 JOE YOU GOTTA GOOOO TRUMP2024
@gizmonovack,2024-05-16T22:24:37Z,2024-05-16T22:24:37Z,10,How many cuts did it take to make this little clip ?
@aof13,2024-05-16T22:13:40Z,2024-05-16T22:13:40Z,10,Is that AI talking instead of Joe as he looks out of sink?
@LearnAllUCan,2024-05-16T21:35:50Z,2024-05-16T21:35:50Z,4,Worst.<br>Administration.<br>Ever.<br><br>“Protecting democracy” does NOT mean harnessing the bureaucracy to squash dissenting voices.
@ringogringo814,2024-05-16T21:04:55Z,2024-05-16T21:04:55Z,0,There will be a conversation about Joe Biden&#39;s imaginary white supremacists in the Hills.
@s.m.1129,2024-05-16T21:03:35Z,2024-05-16T21:03:35Z,4,Is this for real?  Does he really have his own you tube channel with comments allowed?!😮😅😅 if only he would read them
@dbleo_,2024-05-16T20:47:33Z,2024-05-16T20:47:33Z,1,Wenjdays
@JD-yw7to,2024-05-16T20:47:19Z,2024-05-16T20:47:19Z,2,Prove the doubters wrong and allow an audience. You love shutting down voters in the name of transparency
@ordinarypete,2024-05-16T20:41:41Z,2024-05-16T20:41:41Z,5,Couldn’t make 14 second clip in one take 😂
@thepitpatrol,2024-05-16T20:39:21Z,2024-05-16T20:39:21Z,1,Ohhh that Biden is a big Ole tough guy. Bet he wants to take him out behind the shed...or maybe challenge him to push ups😂.
@myleswelnetz6700,2024-05-16T20:30:58Z,2024-05-16T20:30:58Z,1,"Trump, I hope you’re ready for Biden to use you as a mop."
@user-ip2ps7hu6j,2024-05-16T20:19:23Z,2024-05-16T20:22:40Z,0,Дякую вам  Joi Biden  і Дякую  Американському  народу❤❤❤❤  за підтримку  України  😊 !
@humphreygruntwhistle3946,2024-05-16T20:18:56Z,2024-05-16T20:18:56Z,1,Why won’t you allow a live audience? Coward.
@mikemike-qx2ue,2024-05-16T20:13:40Z,2024-05-16T20:13:40Z,1,And now you will be charged along with netanyahu. Hope you will be available saturdays.
