author,published_at,updated_at,like_count,text
@tothestars6661,2023-10-07T12:01:56Z,2023-10-07T12:01:56Z,0,"By how walks you can just feel his energy,Lit af🔥"
@singlelifeok,2023-10-06T20:02:52Z,2023-10-06T20:02:52Z,0,None of that is normal behavior
@singlelifeok,2023-10-06T19:58:31Z,2023-10-06T19:58:31Z,1,Who loves the loser? Lol
@Martin-km8gk,2023-10-06T19:11:46Z,2023-10-06T19:11:46Z,1,Do ex - Presidents get bodyguards in jail or just body bodyrubbs in the showers ??
@DavidGarcia-mt6jm,2023-10-06T13:10:49Z,2023-10-06T13:10:49Z,0,Aplaudiendo a un corructo.
@donjackson4563,2023-10-06T08:20:14Z,2023-10-06T08:20:14Z,0,TRUMP BEEN RIPPING OFF AMERICANS FOR YEARS
@donjackson4563,2023-10-06T08:19:11Z,2023-10-06T08:19:11Z,0,"WHY DID YOU RAPED,  JEAN CARROLL IN A NYC DEPARTMENT STORE DRESSING ROOM"
@donjackson4563,2023-10-06T08:17:32Z,2023-10-06T08:17:32Z,0,THE GREATEST THREAT TO OUR DEMOCRACY
@donjackson4563,2023-10-06T08:17:10Z,2023-10-06T08:17:10Z,0,THE DEMOCRACY KILLER
@jomariemartin6704,2023-10-06T04:56:55Z,2023-10-06T04:56:55Z,24,THANK YOU PRESIDENT TRUMP THANK YOU
@tommcconville1616,2023-10-06T04:09:51Z,2023-10-06T04:09:51Z,0,Eric has breasts!
@user-qf2vq9pz2r,2023-10-06T03:37:58Z,2023-10-06T03:37:58Z,0,sounds like maybe 4 persons  hoping to find personality through the master imbecile
@sundia4u,2023-10-05T17:25:48Z,2023-10-05T17:25:48Z,0,Trump paid a porn star for sex then paid her off not to tell anyone!
@sundia4u,2023-10-05T17:25:11Z,2023-10-05T17:25:11Z,1,Trump a liar and a cheat!
@sundia4u,2023-10-05T17:24:54Z,2023-10-05T17:24:54Z,0,Trump the 5 time draft dodger!
@sundia4u,2023-10-05T17:24:38Z,2023-10-05T17:24:38Z,0,He has been indicted 4times
@sundia4u,2023-10-05T17:24:22Z,2023-10-05T17:24:22Z,0,Trump is the first ex president to be indicted
@charlesbroadwater2956,2023-10-05T09:03:16Z,2023-10-05T09:03:16Z,0,"Liar, Thief, Convicted Criminal, Adulterer, Traitor: You are who you support."
@FernandoLopez-pb4ej,2023-10-05T06:15:52Z,2023-10-05T06:15:52Z,0,You fallow him your falling into hell open you r eyes
@incisive2641,2023-10-04T22:32:00Z,2023-10-04T22:32:00Z,85,Eric’s walking classes really paying off
@erickortiz2514,2023-10-04T21:11:15Z,2023-10-04T21:11:15Z,0,I guess you like rapers so sad
@benkakujaha4234,2023-10-04T19:25:50Z,2023-10-04T19:25:50Z,0,The moron in chief Trump is confused just look at his hairstyle
@maurahalsallhalsall7401,2023-10-04T18:34:40Z,2023-10-04T18:34:40Z,0,They are hiding behind a leaf
@user-ln5lt8iy8h,2023-10-04T16:32:38Z,2023-10-04T16:32:38Z,0,Look at the Maga delusional fools 😂😂😂
@emailtat5860,2023-10-04T15:50:12Z,2023-10-04T15:50:12Z,0,WHY is that  🤡 FREE ?!?
@toddgood5390,2023-10-04T11:13:23Z,2023-10-04T11:13:23Z,0,If I did that I believe I be doing time
@toddgood5390,2023-10-04T11:12:47Z,2023-10-04T11:12:47Z,0,Criminal at large
@bobbymckenzie3202,2023-10-04T00:27:03Z,2023-10-04T00:27:03Z,0,the next target of the CIA
@hernanbuezo7266,2023-10-04T00:18:16Z,2023-10-04T00:18:16Z,0,Thank you for messing up everything
@mackiri6996,2023-10-04T00:01:09Z,2023-10-04T00:04:15Z,0,Cheer for the guy who wants to date his daughter 😅😂😅😂
@PurpleRain77,2023-10-03T21:38:30Z,2023-10-03T21:38:30Z,0,"Now if this was someone in my family or your Family, they would’ve BEEN UNDERNEATH THE PRISON!!! and people still Love this Thing!!?? Ummm NO!"
@abdultawaf4188,2023-10-03T19:50:28Z,2023-10-03T19:50:28Z,20,Mr. Trump. Please make America great again you are the best leader for this country.
@0510nan,2023-10-03T18:02:19Z,2023-10-03T18:02:19Z,0,He can eat 💩 and…. Go to prison
@valentinrobert1192,2023-10-03T17:58:23Z,2023-10-03T17:58:23Z,0,Aleast  walk like he still have confidence  and pride <br>Walk better  the old crappie biden doesn&#39;t  fall
@charlesmauro5905,2023-10-03T17:06:53Z,2023-10-03T17:06:53Z,57,"A great man, and even a better president!  America loves and needs you!"
@davidebanks812,2023-10-03T16:29:34Z,2023-10-03T16:34:26Z,0,&quot;&quot;That&#39;s my CRIMINAL PRESIDENT. WE LOVE HIM BECAUSE HE&#39;S THE MOST RUTHLESS AND SHAMELESS CRIMINAL WE EVER SEEN AND WE HAVE THE MOST TWISTED MORAL COMPASSES&quot;&quot;
@genarobarrientos3707,2023-10-03T14:37:40Z,2023-10-03T14:37:40Z,0,We love youuuuuuuu to see in prison
@blueeyeditalianprincess691,2023-10-03T13:26:09Z,2023-10-03T13:26:09Z,0,Oh wow! He didn’t get “ sandbagged” what a shocker!
@azulmemo,2023-10-03T06:44:33Z,2023-10-03T06:44:33Z,0,Don the Con scamming people since the 80s!   Knock Knock... Who&#39;s there? The FBI Asshole!! Lock him up!
@guby1873,2023-10-03T03:23:57Z,2023-10-03T03:23:57Z,0,Stupid 😂
@reginabasilio8456,2023-10-03T01:05:09Z,2023-10-03T01:05:09Z,0,"Now the democrats are getting really dirty , they included his sons on this scam!!!!"
@Jan6750,2023-10-02T21:00:05Z,2023-10-02T21:00:05Z,0,Tax evaluations are NEVER the same as a property appraisal. He can sell for any price a customer is willing to pay...and they did...no defaults....no victims...no crime.
@NickAbbot.,2023-10-02T20:36:52Z,2023-10-02T20:36:52Z,0,"Donald Trump is our Saddam Hussein, immoral, insane and defiant to the end."
@IfindPortchPirates,2023-10-02T20:19:42Z,2023-10-02T20:20:09Z,0,"Trump is terrible and outside of less than half the usa, the world hates him.<br><br>Edit: correction... the world minus any dictatorship hates him."
@michaelduncan888,2023-10-02T20:15:58Z,2023-10-02T20:15:58Z,0,But he got down for all he done
@donniemitchell8804,2023-10-02T14:05:51Z,2023-10-02T14:05:51Z,0,TRUMP 2024🇺🇸 President for the people
@egonanderson8869,2023-10-02T11:36:44Z,2023-10-02T11:36:44Z,0,Nobody wants to talk to you
@randymorgan5855,2023-10-02T11:17:50Z,2023-10-02T11:17:50Z,0,The best ever Trump and Regan
@jerryavila1,2023-10-02T09:00:02Z,2023-10-02T09:00:02Z,0,Jail time smartalec! The pathetic school bully in JAIL!!!
@b.william481,2023-10-02T05:33:38Z,2023-10-02T05:33:38Z,0,FJB is so godam dumb he initiated free advertising for Trump.
@user-ee6ff8tm7g,2023-10-02T02:22:18Z,2023-10-02T02:22:42Z,0,Coud someone asnwer for me this question: if he has money and he was president once before why  he can&#39;t he  leave the country instead going through this ? What would happen if he choose to leave the country?
@jamessmith5021,2023-10-02T00:23:00Z,2023-10-02T00:23:00Z,0,Made America cheap
@jeremiasberdinasi,2023-10-01T22:45:42Z,2023-10-01T22:45:42Z,0,Volverá
@afiabegum5195,2023-10-01T17:07:26Z,2023-10-01T17:07:26Z,0,😁
@denisedion7071,2023-10-01T16:25:44Z,2023-10-01T16:25:44Z,0,Trump 2024! 🥳🇺🇸🇺🇸🇺🇸
@ngozibiko625,2023-10-01T14:01:28Z,2023-10-01T14:01:28Z,1,"Trump Our Man,. The Guy We&#39;ve been waiting for, for Peace in West Africa.. Our God is Your Strength.."
@mrs.joyceposey1082,2023-10-01T09:59:00Z,2023-10-01T09:59:00Z,1,😊😊😊😊😊😊😊
@2PIXELS24,2023-10-01T08:41:15Z,2023-10-01T08:41:15Z,0,PUT THAT 🍊 IN JAIL
@1963coupeDeville,2023-10-01T04:28:49Z,2023-10-01T04:28:49Z,0,Criminal
@Raja-dt9fb,2023-10-01T00:17:25Z,2023-10-01T00:17:25Z,0,🤡🤡🤡🤡🤡
@patriciawilson155,2023-09-30T23:45:53Z,2023-09-30T23:45:53Z,0,Stop The Madness. Vote Blue  🔵. Biden &amp; Harris 2024 !
@hemanferrales9868,2023-09-30T22:18:26Z,2023-09-30T22:18:26Z,0,LONG LIVE DONALD J TRUMP  .<br>LONG LIVE DONALD J TRUMP .
@user-vm3pd8zj2g,2023-09-30T21:58:42Z,2023-09-30T21:58:42Z,0,BANG
@Steve-kr5ef,2023-09-30T20:34:45Z,2023-09-30T20:34:45Z,0,A real con man!!!
@wilbur1884,2023-09-30T19:43:15Z,2023-09-30T19:43:15Z,0,TRUMP USA 🇺🇸 USA 🇺🇸 USA 🇺🇸 USA 🇺🇸 USA 🇺🇸 USA 🇺🇸 USA 🇺🇸 USA prayer&#39;s go out to YOU PRESIDENT TRUMP and your family 🙏😇🕊️🥳🇺🇸🕊️🙏😇🇺🇸🕊️🙏
@XavierVillarreal-rw6iv,2023-09-30T19:07:21Z,2023-09-30T19:07:21Z,0,Giving thanks always for all thing&#39;s unto God the Father in the name of our Lord Jesus Christ 🇺🇲✡️✌️
@nezaetferati2490,2023-09-30T18:07:34Z,2023-09-30T18:07:34Z,0,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
@glennoc8585,2023-09-30T16:00:00Z,2023-09-30T16:00:00Z,0,Got zero chance if becoming president elect again.
@skittlezz727,2023-09-30T15:10:12Z,2023-09-30T15:10:12Z,0,Go to jail! Wooooo! Yeah! Our criminal former president
@ishowspeedyoungverson3578,2023-09-30T10:18:42Z,2023-09-30T10:18:42Z,0,Fut
@ongang732,2023-09-30T10:00:31Z,2023-09-30T10:00:31Z,0,Criminal walk
@realgagne8523,2023-09-30T08:05:59Z,2023-09-30T08:05:59Z,0,All 4 people 😂😂😂😂
@josephmacias9678,2023-09-30T07:00:28Z,2023-09-30T07:00:28Z,0,All these comments say they want to lock him up. How about we lock up Biden 😂
@davidgutierrez20818,2023-09-30T06:26:02Z,2023-09-30T06:26:02Z,0,We&#39;ll see how he greets them when he goes to jail 😂
@theenigma9100,2023-09-30T03:35:34Z,2023-09-30T03:35:34Z,0,Barf!🤮
@cuteo992,2023-09-30T03:31:16Z,2023-09-30T03:31:16Z,0,Trump #1
@lowroad4257,2023-09-29T23:24:56Z,2023-09-29T23:24:56Z,0,LOL.  Treasonous loser criminal.
@user-mj6th5jb9x,2023-09-29T22:42:45Z,2023-09-29T22:42:45Z,0,Maimi too what a shame
@user-ce8jq6jl2j,2023-09-29T21:31:57Z,2023-09-29T21:31:57Z,0,🤮👎
@billionairenm1398,2023-09-29T18:51:04Z,2023-09-29T18:51:04Z,1,Mr President! We love you❤
@randyaldridge3386,2023-09-29T18:36:24Z,2023-09-29T18:36:24Z,0,I weep for the USA. What a joke he is and people refuse to open their eyes thinking some how they are supporting our way of life.
@XRPKINGS,2023-09-29T17:27:50Z,2023-09-29T17:27:50Z,0,That’s my orange funny clown guy! 😂🤡😂🤡😂🤡
@_ID_as_Non_Bidenary,2023-09-29T16:52:22Z,2023-09-29T16:52:22Z,21,That&#39;s my President. TRUMP 2024! 🇺🇲
@beverlymcleod6184,2023-09-29T16:05:11Z,2023-09-29T16:05:11Z,0,"We need a president who goes to a fake union meeting and lies about the union backing him. Didn&#39;t he stop to the think the truth would be revealed. I guess to a dimwitted maga, it doesn&#39;t matter."
@user-bl1rv3yb3p,2023-09-29T15:34:53Z,2023-09-29T15:34:53Z,0,best incompetent stupid loser Ever
@eddieburke2370,2023-09-29T13:57:53Z,2023-09-29T13:57:53Z,0,No autograph hunter&#39;s surprisingly
@Psychopopo,2023-09-29T11:53:06Z,2023-09-29T11:53:06Z,0,"It’s cray that uneducated people are voting for America, How do I vote for trump as a foreigner."
@lscummings,2023-09-29T09:27:14Z,2023-09-29T09:27:14Z,4,"My family loves you too Former President Donald Trump. Wish he can be our President again, I would vote for him, I tried keeping him in there but naw some people had to pick who they picked and it is what it is now."
@BryanJohnson-qb1se,2023-09-29T08:48:15Z,2023-09-29T08:48:15Z,3,He’ll be calling Putin for a loan in about a year.
@user-ut6nu5go7j,2023-09-29T06:48:07Z,2023-09-29T06:48:07Z,0,Somebody get rid of this man
@mavabrother3149,2023-09-29T06:02:43Z,2023-09-29T06:02:43Z,0,Lock him up!!!!!
@dewarderek3316,2023-09-29T02:44:28Z,2023-09-29T02:44:28Z,1,My man
@lickme3284,2023-09-29T02:22:23Z,2023-09-29T02:22:23Z,3,The BEST President of all time.  Trump 45. MAGA
@ruralidiot5533,2023-09-29T01:23:04Z,2023-09-29T01:23:04Z,0,We have entered the 4th Turning and great changes are upon us. Trump has exposed them for who and what they truly are.
@OG-Destroyer-zw2lf,2023-09-29T01:05:01Z,2023-09-29T01:05:01Z,0,Criminal
@bencapone9583,2023-09-28T23:54:17Z,2023-09-28T23:54:17Z,0,Love for what!! lying to us putting us in jail taking are money. Played gulf more than he was in the Whitehouse.
@alvaroestrada3996,2023-09-28T22:21:20Z,2023-09-28T22:21:20Z,3,ERIC NEXT US PRESIDENT! . . 🔥
@Christ796,2023-09-28T19:34:59Z,2023-09-28T19:34:59Z,0,Come back man and save us from the Devils 🙏🏻
@alicewistrand210,2023-09-28T16:42:33Z,2023-09-28T16:42:33Z,0,Fry him
@FullNelsonPromotions,2023-09-28T10:47:34Z,2023-09-28T10:47:34Z,0,TRUMP 2024!
@rockythetrueone6201,2023-09-28T08:22:02Z,2023-09-28T08:22:02Z,0,😂What a loser😅
@sandrasoto2020,2023-09-28T04:35:07Z,2023-09-28T04:35:07Z,6,Bendiciones  Sr. TRUMP 🎉🎉🎉
@jonathanbecker8935,2023-09-28T02:00:56Z,2023-09-28T02:00:56Z,0,Worst President and human being ever!
@DelightLovesMovies,2023-09-27T20:43:52Z,2023-09-27T20:43:52Z,0,Loser
@mirnaparraga4018,2023-09-27T15:17:13Z,2023-09-27T15:17:13Z,0,Trump 2024 🇺🇸
@shawnl7945,2023-09-27T11:14:50Z,2023-09-27T11:14:50Z,0,That guy on his right needs to breath before he passes out! Hahaha 😂😂 Take it easy Flex!!!!!
@LuisMacias-ku3of,2023-09-26T22:01:52Z,2023-09-26T22:01:52Z,0,Jailbird
@sergeysergeev9117,2023-09-26T22:00:13Z,2023-09-26T22:00:13Z,0,Awesome dude
@dcphil4,2023-09-26T21:47:56Z,2023-09-26T21:47:56Z,0,There goes the guy who tried to steal an election and our democracy.
@jesusherrera3596,2023-09-26T20:47:10Z,2023-09-26T20:47:10Z,0,"The Mind Behind Trump, is The Snl, Jared....Jewis Power"
@kellyklitso9421,2023-09-26T20:22:15Z,2023-09-26T20:22:15Z,0,Lock him up
@fhouston5191,2023-09-26T12:24:20Z,2023-09-26T12:24:20Z,16,That fucking dude did it the best as a president!
@dantheman1534,2023-09-26T05:05:20Z,2023-09-26T05:05:20Z,0,prep a new spot for 45 on Rushmore
@sallysalberg9359,2023-09-26T04:18:21Z,2023-09-26T04:18:21Z,0,So glad the secret service are on it! Protect our true president. ❤❤❤
@user-bq5ez4tb1m,2023-09-25T15:24:20Z,2023-09-25T15:24:19Z,1,Đến từ Việt Nam Xin chào ngài trum chúc ngài sức khỏe
@64FergMondoLoc,2023-09-25T15:03:25Z,2023-09-25T15:03:25Z,0,Make America Great Again Trump 2024 !🇺🇸
@Big.C,2023-09-25T08:14:14Z,2023-09-25T08:14:14Z,0,Deluded Americans who vote for pensioners 😢
@martinleavitt6094,2023-09-25T02:11:58Z,2023-09-25T02:11:58Z,1,👍🇺🇲🙏
@chapo762,2023-09-25T01:34:29Z,2023-09-25T01:34:29Z,0,😂😂😂😂😂
@AppraisersOffice,2023-09-24T23:13:58Z,2023-09-24T23:13:57Z,1,Trump go to jail.
@frediproga4681,2023-09-24T18:19:15Z,2023-09-24T18:19:15Z,0,TRUMP IS RUSIEN AGENT
@GreatDetecting,2023-09-24T16:09:24Z,2023-09-24T16:09:24Z,0,🇺🇸
@beverleecarrell510,2023-09-24T06:52:53Z,2023-09-24T06:52:53Z,0,TRUMP 🥰
@lorir3154,2023-09-24T05:52:46Z,2023-09-24T05:52:46Z,1,Wonder what the Frump lovers are going to do when he finally gets jail time for his numerous crimes!
@patricialagerlof6569,2023-09-24T05:25:12Z,2023-09-24T05:25:12Z,28,president Trump my family and I love you may God bless you always
@marceloclaro9344,2023-09-24T05:01:29Z,2023-09-24T05:01:29Z,0,Volverá a gobernar 2024
@susanstrickland6774,2023-09-24T03:02:41Z,2023-09-24T03:02:40Z,0,The People&#39;s President 🇺🇸.
@mikrellim8119,2023-09-24T02:23:42Z,2023-09-24T02:23:42Z,0,I think that was three people yelling at him.  Three crazy peeps.
@annevallely2788,2023-09-24T01:29:47Z,2023-09-24T01:29:47Z,1,Lock him up! Lock him up!
@stevemundy9886,2023-09-24T00:35:25Z,2023-09-24T00:35:25Z,1,The greatest president in US history
@BenGellis,2023-09-23T23:26:12Z,2023-09-23T23:26:12Z,52,I can&#39;t wait to see him win in 2024
@banksiasong,2023-09-23T22:42:17Z,2023-09-23T22:42:17Z,0,Criminal perp. walks to court to beg corrupt J. Cannon.
@tommywells5381,2023-09-23T22:25:48Z,2023-09-23T22:25:48Z,1,Suckholes 😂😂😂😂😂😂
@VictorRodriguez-be1dg,2023-09-23T18:49:08Z,2023-09-23T18:49:08Z,2,LOCK HIM UP
@dimitrilasscher1442,2023-09-23T18:24:32Z,2023-09-23T18:24:32Z,0,The biggest criminal in teh US
@seesthruit,2023-09-23T18:01:21Z,2023-09-23T18:01:20Z,0,Puke!
@saramartinez3289,2023-09-23T15:51:20Z,2023-09-23T15:51:19Z,1,♥️DONAL J.TRUMP♥️GOD IS WITH YOU🕊️PSALM:91🙏AND YOUR TRIUMPH🇺🇸OVER ALL YOUR ENEMIES✋🏻WILL BE YOUR TESTIMON👑ALMIGHTY CREATOR GOD PROMISE YOU🙏AMÉN 🕊️♥️🙏🇺🇸🦅🗽🇺🇸
@stevenmotta7754,2023-09-23T15:17:47Z,2023-09-23T15:17:46Z,2,Hiiii Hiiii Trump Hurry up &amp; get convicted and imprison for the rest of your life! Hurry hurry hurry 😂😂🤣🤣🤣🤣🤣
@Mammalammaful,2023-09-23T14:28:33Z,2023-09-23T14:28:33Z,0,Ex-presidential perp walk. Can’t wait until this vermin is gone for good
@selbyzuma2853,2023-09-23T13:21:23Z,2023-09-23T13:21:23Z,0,Americans just love trouble that Trump nearly made a coup attempt .
@jean-michelb7290,2023-09-23T09:48:26Z,2023-09-23T09:48:26Z,0,The dude tryed to trick the election and ppl yelling ; THANK YOU! <br>😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
@petritkapaj3854,2023-09-23T07:34:04Z,2023-09-23T07:34:04Z,0,Trump President 2024🙏🙏🙏
@setnsun21,2023-09-23T06:10:08Z,2023-09-23T06:10:08Z,1,Crooked as the day is long
@mikewiddowson5355,2023-09-23T05:24:02Z,2023-09-23T05:24:02Z,0,"Well send you cookies, quarter pounders, hair spray. Whatever you need in prison Mr. Trump. Soap, plenty of soy."
@user-lt7ys8gl9g,2023-09-23T05:17:18Z,2023-09-23T05:17:17Z,7,Lock his ass up!!! And throw the key away!!!!
@JohnOneall-pg1qu,2023-09-23T04:15:34Z,2023-09-23T04:15:34Z,0,"Please be careful and everything,  do things that this country will not forget, please Mr Trump Please. My chain to Democrats is severed forever and ever."
@amber123tatis,2023-09-23T03:47:25Z,2023-09-23T03:47:25Z,0,TRUMP 2024❤ I vote Trump❤️❤️❤️🙏🏻🙏🏻🙏🏻
@cactuspete741,2023-09-23T03:13:50Z,2023-09-23T03:13:50Z,0,Booooooò
@chriswright8713,2023-09-23T02:55:00Z,2023-09-23T02:55:00Z,0,"It&#39;s hard to believe the evil that&#39;s in the white house,and this brave man is a victim to this evil, but he goes through it because he loves America, he could be living a wonderful happy life with no problems, ask Biden to suffer on your behalf and he will laugh in your face."
@lindamatthews7506,2023-09-23T02:36:18Z,2023-09-23T02:36:17Z,0,TRUMP 2024
@lunchroomwharf7428,2023-09-23T02:04:42Z,2023-09-23T02:04:42Z,0,Where is Mr. Oswald when you need him?
@paulkay3307,2023-09-23T01:32:35Z,2023-09-23T01:32:35Z,0,Lock him up! Desantis 2024!<br>We don’t need rapists who brag about committing sexual assault and like to show off classified documents to show off. What a buffoon!<br>Desantis 2024!
@user-oj2fl3ym8l,2023-09-23T01:10:40Z,2023-09-23T01:10:40Z,0,"Hey,I used to be out on bail too"
@phillipgonzales4617,2023-09-23T00:49:52Z,2023-09-23T00:49:52Z,1,Dear Sir you belong in a prison
@BarryL.-zw4nr,2023-09-23T00:00:46Z,2023-09-23T00:00:45Z,0,We are rooting for you Mr. President Trump...
@viennanguyen7995,2023-09-23T00:00:10Z,2023-09-23T00:00:10Z,0,👍❤🇺🇸👍❤️👏🏼👏🏼👏🏼👏🏼👏🏼
@hectorcarcamo9681,2023-09-22T23:44:21Z,2023-09-22T23:44:20Z,0,I hope he stay in jail
@oscargarcia8573,2023-09-22T23:20:36Z,2023-09-22T23:20:36Z,0,TRUMP 2024 ❤❤❤🇺🇸🇺🇸🇺🇸
@russgoody5708,2023-09-22T22:52:48Z,2023-09-22T22:52:48Z,0,"Where was he going, off to lose another court case?"
@jonathanjones6072,2023-09-22T22:14:21Z,2023-09-22T22:14:20Z,0,on the taxpayer dime. spend your own money.
@SaraGrant-xj4lr,2023-09-22T21:39:46Z,2023-09-22T21:39:46Z,0,LOCK THAT TRAITOR TO AMERICA 🇺🇸 UP ! AMMENDMENT 14 !
@IDEAWORLDWIDEINC,2023-09-22T19:26:33Z,2023-09-22T19:26:32Z,1,Why is this insurrection is walking around free? Lock him up.
@Edgarcocho1,2023-09-22T19:23:37Z,2023-09-22T19:23:37Z,0,Los reyes de este mundo
@FVlzqz69,2023-09-22T19:19:01Z,2023-09-22T19:19:01Z,4,LOCK HIM UP!!
@CrunchDramaNetwork,2023-09-22T13:50:45Z,2023-09-22T13:50:45Z,0,We NEVER SEE THIS WITH BIDEN
@CANTTTHINK,2023-09-22T06:07:46Z,2023-09-22T06:07:46Z,0,"WE LOVE YOU DONALD TRUMP !!! KURT COBAIN WAS RIGHT ABOUT YOU , YOU KNOW !!!!!"
@chaddrake1276,2023-09-22T03:51:44Z,2023-09-22T03:51:44Z,0,Trump is the best president ever
@fedoracardenas5586,2023-09-22T03:17:32Z,2023-09-22T03:17:32Z,1,The best gay in the world!!!
@williamlarson275,2023-09-22T02:53:53Z,2023-09-22T02:53:53Z,0,Looser
@DieuSeul19,2023-09-21T23:23:52Z,2023-09-21T23:23:52Z,0,TRUMP SERA LE PRÉSIDENT
@Fedup933,2023-09-21T17:45:54Z,2023-09-21T17:45:54Z,1,"I talked to God, he or she, God told me that rump is a con man, and a wannabe dictator, a rapist, draft dodger, unethical person, and a liar. God is great."
@CesarLopez-ms9lg,2023-09-21T17:29:04Z,2023-09-21T17:29:04Z,0,Just waiting for you <br>Mr. President...
@user-cg1mw2ux3h,2023-09-21T17:18:30Z,2023-09-21T17:18:30Z,5,Criminal Trump next stop Federal Prison
@jonathanandjoshuahumor2215,2023-09-21T14:21:48Z,2023-09-21T14:21:48Z,0,Porqueria de ser humano
@mahadehasankhan8536,2023-09-21T12:10:55Z,2023-09-21T12:10:55Z,0,Hi. My. President. Mr. Donald j. Trump.😊.
@user-me9uw9fi6x,2023-09-21T08:02:46Z,2023-09-21T08:02:46Z,0,We look ve you❤! Yeah! We love ❤️ you. May God turn your enemies against each other.
@alejandroorozco833,2023-09-21T04:53:19Z,2023-09-21T04:53:19Z,0,Thanks for the insurrection! 4 people are not alive thanks to you!
@mikewilliams5642,2023-09-21T01:20:03Z,2023-09-21T01:20:03Z,0,The whole world hates biden and the media has to lie to keep him safe.
@diesel_enduro,2023-09-20T23:26:45Z,2023-09-20T23:26:45Z,0,Shameful what they are doing to this man...
@kamarachristopher2866,2023-09-20T21:53:16Z,2023-09-20T21:54:37Z,15,Was my greatest presedent ❤all the time 💪💪💪
@issalaye4468,2023-09-20T21:27:33Z,2023-09-20T21:27:33Z,0,Trump ❤❤
@user-jk5ut1yr2x,2023-09-20T21:07:12Z,2023-09-20T21:07:11Z,0,"Are you not honest, why so many bodies with leg problems, if you fall while walking, you will pick up the books"
@vonhardyracing,2023-09-20T19:19:03Z,2023-09-20T19:19:03Z,7,His last breaths of freedom.
@debbiekosareff1747,2023-09-20T18:20:47Z,2023-09-20T18:20:47Z,1,We want Trump to save our country from Bidens destruction and spending and inviting the criminals in.
@Jack-iu2gl,2023-09-20T15:20:31Z,2023-09-20T15:20:31Z,1,"They&#39;re not after him, they&#39;re after you, he&#39;s just in their way"
@blaner9458,2023-09-20T11:48:46Z,2023-09-20T11:48:46Z,2,He&#39;s toast.
@emart6156,2023-09-20T05:55:28Z,2023-09-20T05:55:28Z,0,I hate red ties. Trump the corrupt.
@friendlyinetuser5023,2023-09-20T03:42:57Z,2023-09-20T03:42:57Z,0,I love trump
@machinegungonzerella4310,2023-09-20T02:29:29Z,2023-09-20T02:29:29Z,0,Lock this POS up scumbag
@machinegungonzerella4310,2023-09-20T02:29:02Z,2023-09-20T02:29:02Z,1,POS Putin lover
@user-ek2zo5qe4g,2023-09-20T02:21:36Z,2023-09-20T02:21:36Z,0,I think I&#39;ll watch some video on sweating pipe. I&#39;ve had enough of this orange pig.
@papaqwesi9263,2023-09-20T00:55:30Z,2023-09-20T00:55:30Z,0,Is that erick trump in the white shirt showing his breast thinking he showing his muscles??
@shawkatmirkhodjaev5993,2023-09-19T23:28:41Z,2023-09-19T23:28:41Z,0,Good bless Tramp Best
@JordanFields-jm8hi,2023-09-19T22:31:41Z,2023-09-19T22:31:41Z,0,Love u
@theoriginalmattman,2023-09-19T21:59:25Z,2023-09-19T21:59:25Z,0,Loser.
@aarontomassini7216,2023-09-19T20:39:56Z,2023-09-19T20:39:56Z,0,Trump 2024
@dirk-li6fg,2023-09-19T20:05:13Z,2023-09-19T20:05:13Z,0,"Trump is truth. he don&#39;t hide behind 🕶️🕶️. We love you , look at him walking with pride, clean cut ❤❤❤❤❤"
@guidolebronbaritone,2023-09-19T19:53:14Z,2023-09-19T19:53:13Z,0,Lock that POS up!
@miguelRodriguez-mc8zz,2023-09-19T18:59:39Z,2023-09-19T18:59:39Z,0,Disgrace for the country! Walking free traitor! FDT
@masonjar706,2023-09-19T13:58:30Z,2023-09-19T13:58:30Z,0,He actually surrendered and then later put no surrender on his poster.  What an ass.
@JG-fx8jm,2023-09-19T10:32:36Z,2023-09-19T10:32:36Z,0,"Con man, rapist, liar ..."
@oskarcruz5690,2023-09-19T04:22:50Z,2023-09-19T04:22:50Z,14,Lock him up..
@maxprivate3805,2023-09-19T03:53:49Z,2023-09-19T03:53:49Z,1,Taking him to prison?
@user-sx4nc5bh3f,2023-09-19T03:26:34Z,2023-09-19T03:26:34Z,0,God bless brother❤
@thomasbennettjr1188,2023-09-19T01:31:51Z,2023-09-19T01:31:50Z,0,Your not American than
@teestan9249,2023-09-18T23:58:19Z,2023-09-18T23:58:19Z,0,T and sons are so unattractive!
@abdulmuhammadali6273,2023-09-18T23:39:28Z,2023-09-18T23:39:28Z,0,"Adu domba TrumpET dgn joe abdul biden,,, uraa"
@raycampbell162,2023-09-18T20:26:04Z,2023-09-18T20:26:04Z,0,Walk ot shame
@phiipborrowdale1099,2023-09-18T19:35:25Z,2023-09-18T19:35:25Z,0,Most ov the Freeworld  is with u Donald ❤🇺🇲🇨🇦🇮🇪🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁷󠁬󠁳󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿💯🙏✝️
@bobnewman534,2023-09-18T18:39:45Z,2023-09-18T18:39:44Z,0,Lock him up. Enough with this cockroach.
@edwardcomiskey6556,2023-09-18T16:26:54Z,2023-09-18T16:26:54Z,0,Sicophants
