author,published_at,updated_at,like_count,text
@Lambchoppers-hp5jk,2024-05-27T13:42:19Z,2024-05-27T13:42:19Z,0,"Those are such N. Korean propaganda playbook tactics.  They were cheering for Match Box 20, NOT 🤡djt. The orange farting clown was also saluting Amazing Grace while being played. F-ing🤪. His film crew following him around gathering new political propaganda for new fake adds. All FAKE and Pathetic Projection. He’s a Wannabe drama queen 🤡dictator‼️🤮"
@chatarsingh8170,2024-05-27T13:41:48Z,2024-05-27T13:41:48Z,13,I Support Trump
@disappearingink23,2024-05-27T13:40:49Z,2024-05-27T13:40:49Z,0,What a pathetic liar and loser! Jail can’t happen soon enough for this joke. <br>Vote BIDEN AND SAY BYE DON!!!
@poutine57,2024-05-27T13:40:37Z,2024-05-27T13:40:37Z,0,"Donald looks like a fool,  like usual."
@mars353,2024-05-27T13:40:05Z,2024-05-27T13:40:05Z,0,Trump reminds me of this t-shirt I saw with a pelican trying to swallow a frog. The frog is reaching out of the pelican’s mouth and strangling the pelican with one hand so he can’t be swallowed. The caption reads “Never Give Up!”
@highvoltage1979,2024-05-27T13:39:46Z,2024-05-27T13:39:46Z,0,I heard Eric Cartman was also in attendance.
@tb1401,2024-05-27T13:38:43Z,2024-05-27T13:38:43Z,1,🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️how can anybody vote for Biden 🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️WHY CANT HE RETIRE
@donnaburgess8726,2024-05-27T13:37:50Z,2024-05-27T13:37:50Z,2,I think Earnhardt would’ve been a deplorable 👍
@ginamariep4948,2024-05-27T13:37:22Z,2024-05-27T13:44:42Z,1,"From the Bronx to NASCAR, he is representing everyone!"
@joe5636,2024-05-27T13:37:20Z,2024-05-27T13:37:20Z,1,Trump 2024!
@sharpenflat6002,2024-05-27T13:36:57Z,2024-05-27T13:36:57Z,0,"Oh yea, I understood every word of that.  Good job, Einstein."
@hersieparrish6902,2024-05-27T13:36:37Z,2024-05-27T13:36:37Z,0,"Oh this is all lies,lies.. Diaper Don has everything faked and you bunch of Maggots believe this Jokes on you fools! Fox always lies.. Watch Meidastouch for real truth"
@douggalliart3023,2024-05-27T13:35:44Z,2024-05-27T13:36:04Z,1,What about the 13 who died. Biden and the Democrats do not care about them. Sad
@kapttainK,2024-05-27T13:35:35Z,2024-05-27T13:35:35Z,0,"Wow! Joe Biden, that speech says it all! If he can&#39;t tell that this man is senile and losing it more and more than you must be sitting in a chair. Drooling having somebody to wipe your chin every 5 minutes"
@nascarvintage17,2024-05-27T13:34:58Z,2024-05-27T13:34:58Z,1,VIVE TRUMP  greetings from south of france Trump for me the TRUE President of United State
@user-hu7cx9rq4p,2024-05-27T13:33:06Z,2024-05-27T13:33:06Z,0,Trump demanded the Secret Service confiscate all the rubber squeaky chickens that the Libertarians had with them to the conference. LOL. So they just booed him just about nonstop through his whole talk. That Fox could only find about 10 seconds to post a video of no booing.
@landonscott2558,2024-05-27T13:32:14Z,2024-05-27T13:32:14Z,0,Love President Trump but I literally didn&#39;t hear a word that the reporter said. Really dumb idea.
@stansirlmkhope2312,2024-05-27T13:31:19Z,2024-05-27T13:31:19Z,0,He’s still c in c
@ryanshepard1838,2024-05-27T13:31:17Z,2024-05-27T13:31:17Z,1,Billboard Burning 😂  TRUMP2024!
@timjirik1497,2024-05-27T13:28:09Z,2024-05-27T13:28:09Z,1,I&#39;m sorry about the noise 😂😂😂
@timothyburkhart185,2024-05-27T13:26:46Z,2024-05-27T13:26:46Z,1,Joe Biden was fast asleep
@roykelley5687,2024-05-27T13:25:13Z,2024-05-27T13:25:13Z,0,"White people love trump, we get it... 😂"
@brendanbelli8769,2024-05-27T13:24:07Z,2024-05-27T13:24:07Z,2,"I want to say something that the Democrats may understand because they’re American people and I still have a little bit of faith in the American people. Remember when you were in school and you were in gym class and you were playing volleyball or dodgeball and you picked a team captain And then the team captain picked the best player for his team and you may know somebody there that’s like a Joe Biden that you happen to be good friends with, but you know he has no athletic skills whatsoever and the only way you’re going to pick him if he’s the last one that wasn’t picked This is the same thing. Why would you vote for Joe Biden? He has no skills left. He’s worthless to the American team it’s not supposed to be personal people. I hope you understand what I am trying to say."
@douggalliart3023,2024-05-27T13:23:57Z,2024-05-27T13:23:57Z,1,Ain’t it something that Biden and the Democrats have not been to a race in all 4 years. They are afraid that they would be bood if they go. Go Trump boo Democrats I hope you you pay for what you have done.
@georgemoomaw9437,2024-05-27T13:22:34Z,2024-05-27T13:22:34Z,0,The same news reporting mentality that stands outdoors in the middle of a hurricane sticks a weak voice standing at the edge of a NASCAR roar. Fire the idiots responsible for wasting my time.
@KentFarmer-yq3vc,2024-05-27T13:22:17Z,2024-05-27T13:22:17Z,4,TRUMP 2024........BEST PRESIDENT EVER.
@lanietyler9317,2024-05-27T13:22:11Z,2024-05-27T13:22:11Z,1,Trump 2024❤🎉🎉
@stevenjamison5896,2024-05-27T13:21:34Z,2024-05-27T13:21:34Z,0,Most of those people couldn&#39;t care less that he was there.
@Arizona_Bert,2024-05-27T13:21:15Z,2024-05-27T13:21:15Z,0,Joseph Goebbels would have love to have had Fox News to spread his lies around the world!<br>The crowd was laughing and booing for Trump. This was all staged and edited to look good!
@johnnyappleseed79,2024-05-27T13:21:11Z,2024-05-27T13:21:11Z,0,"He stood up there and stated, “I shouldn’t be here.”  What a disaster of a president.  Worst in history.  Please do not vote for this man again.  Use your heads"
@mustang635,2024-05-27T13:19:40Z,2024-05-27T13:19:40Z,0,FOX propaganda network.
@Co10318,2024-05-27T13:19:32Z,2024-05-27T13:19:32Z,0,"Didn&#39;t Coca Cola tell people to be LESS white? I can&#39;t believe they are  sponsoring a competition watched by mostly WHITE people. I tell you, even Coca Cola enbraces racism for a dollar huh."
@Palox1990,2024-05-27T13:19:08Z,2024-05-27T13:19:08Z,0,Lmao. What a surprise that trumps fans are the hillbillies that watch cars drive in circles.😂😂
@AJBCARS2024,2024-05-27T13:16:36Z,2024-05-27T13:16:36Z,0,He must have been pissed as he would call them &quot;Suckers and Losers&quot; at the race being thanked and remembered for their service.
@Keoniiii,2024-05-27T13:15:08Z,2024-05-27T13:15:08Z,2,"I lived in nc for a while, I see A LOT of MAGA supporters including myself"
@robertborglund5783,2024-05-27T13:14:51Z,2024-05-27T13:14:51Z,1,Trump is a worthless traitor
@jameskelley736,2024-05-27T13:14:19Z,2024-05-27T13:14:19Z,0,Why’d you say Fromer president are Mr Trump. Fox News do not like President Trump
@robertborglund5783,2024-05-27T13:14:18Z,2024-05-27T13:14:18Z,1,No he didn&#39;t the video of him faking it is already out. Go ahead. See for yourselves.  He plays you for clowns
@FrankJ.-ni2wu,2024-05-27T13:14:18Z,2024-05-27T13:14:18Z,0,You would have trouble out in the parking lot hearing anything !!!
@grimmreaper7021,2024-05-27T13:14:15Z,2024-05-27T13:14:15Z,0,Trump was walking around saluting everything. He was looking for the steamboat.
@Todd-zy6gg,2024-05-27T13:13:56Z,2024-05-27T13:13:56Z,1,"Just can&#39;t stop watching Trump flying over the track,WOW!!!"
@grimmreaper7021,2024-05-27T13:13:20Z,2024-05-27T13:13:20Z,1,The roaring reception was not favorable overall. More propaganda by Fox News.
@straightopoint,2024-05-27T13:13:01Z,2024-05-27T13:13:01Z,2,"We want Joe to pay the price for stealing our tax dollars, like out of office."
@titotakz,2024-05-27T13:12:07Z,2024-05-27T13:12:07Z,0,Let&#39;s go Trump with 1.7 odds
@user-ix4ky6jx7o,2024-05-27T13:12:00Z,2024-05-27T13:12:00Z,1,From my perspective🤔 we have not 6 republican supreme court justices 🤑😐😠😒🥱😴but we have 6 trUmp trumpet supreme court kings👸🤴🤴🤴🤴 in my opinion based on my past experience only and not a statement of fact 😮
@JanetTournour-op6we,2024-05-27T13:11:47Z,2024-05-27T13:11:47Z,0,😂😂😂....no he didn&#39;t!   Gotta love Gaux fabrication!
@user-ix4ky6jx7o,2024-05-27T13:11:02Z,2024-05-27T13:11:02Z,1,Nope again the crowd is ignoring trUmp trumpet and there to watch the cars 😒 in my opinion based on my past review of people who were there social media post 🙄 and the question becomes does entertainm😅ent news think we r still living in the 1960s 🤔
@peterkisselbrock9469,2024-05-27T13:10:19Z,2024-05-27T13:10:19Z,2,"Those Democrat bastards are going to cheat any way they can ! Local,State and Federal !!!"
@user-my1qh7hw7t,2024-05-27T13:08:32Z,2024-05-27T13:08:32Z,0,That race sucked bell got handed the wine
@rebeccahernandez3460,2024-05-27T13:08:28Z,2024-05-27T13:08:28Z,2,"A huge Thank You to all our military veterans past and present, and our current military who are serving. You are all in our thoughts and prayers.  It’s because of all of you that the rest of us are safe and free.  Thank You!!!"
@sheiladiaz9380,2024-05-27T13:08:10Z,2024-05-27T13:08:10Z,1,JUST LIKE HE GOT A ROARING RECEPTION AT THE LIBERTARIAN CONVENTION😂😂😂😂😂<br>FOX NEWS ....A BUNCH OF LIARS WITH A DUNCE FAN BASE....SO SAD!!!
@debbiecaldwell489,2024-05-27T13:07:37Z,2024-05-27T13:07:37Z,1,"And JOE BIDEN is at the beach, laying around showing his OLD EXTREMELY WHITE WRINKLED SKIN to gag beach goers and eating his ice cream cones like a 5 year old!!  You NEVER EVER see JOE BIDEN at ANY Sporting event because Sporting events are filled with True Red White and Blue AMERICANS !!  TRUMP 2024!!!"
@ericbeedon2697,2024-05-27T13:07:30Z,2024-05-27T13:07:30Z,0,Guilty verdict this week diaper boy..FDT FAILED ONE TERMER
@user-ix4ky6jx7o,2024-05-27T13:07:16Z,2024-05-27T13:07:16Z,1,"Saying hello 🙄 to all the Russian operatives supporting trUmp trumpet takeover of the USA 😮 in this comment area of Entertainment News YouTube influencer opinion videos, we know what ur trying to do 🙄<br><br>Way to go Raskin, the trUmp trumpet party doesn&#39;t know how to read and for them to lie and say Thomas Jefferson sign the Constitution, when in fact, he was out of the country at the time of the signing, was a very good point to call out; unless the trUmp trumpet party was thinking 🤔 just maybe it got faxed to Thomas Jefferson while he was in the Atlantic Ocean sailing to Europe 😯 as the trUmp trumpet party wants to rewrite history and also say trUmp trumpet invented electricity 😟 and also trUmp trumpet invented the telephone 😟 and also say trUmp trumpet invented space technology 😟  prehaps part of the hidden project 2025 blue print plans in my opinion based on my past feelings only and not a statement of fact <br><br>Let history note the republican congress of 2022 thru 2024 r stupid in my opinion based on my past experience dealing with stupid people and not necessarily statement of fact 🤔<br><br>Wait 🤨 r u telling me the six republican supreme court justices 😫🤪👽😡🤑😩 r so stupid that they can&#39;t listen to the previous oral arguments that took place at the federal court below them or is it simply these supreme court justices 😫🤪👽😡🤑😩 just don&#39;t know how to read 🤔 hmm, perhaps part of the hidden project 2025 blue print plans, in my opinion based on my feelings only it is both of the listed above reasons and not necessarily statement of fact 🤔<br><br>Let history note the six republican supreme court justices of 2016 thru 2024 😫🤪👽😡🤑😩 r stupid in my opinion based on my past experience dealing with stupid people and not necessarily statement of fact 🤔<br><br>D equals Democracy 🙂🙃 and R equals Russia 😡 presently due to the campaign money💰 flow to my understanding and opinion based on my feelings only and not a statement of fact 🤔. PS I think I am a very good guesser 🙄🙃🙂💰🤨"
@JiminPalmSprings,2024-05-27T13:06:50Z,2024-05-27T13:06:50Z,0,"It was hilarious seeing the orange fool completely booed, jeered and yelled at before the libertarian convention haha"
@AnonymouslyAware627,2024-05-27T13:05:28Z,2024-05-27T13:05:28Z,0,Have to put her indoors. Cant hear squat! 😂
@1625bruce,2024-05-27T13:05:03Z,2024-05-27T13:05:03Z,0,😅😅😅😅can&#39;t hear a word😅😅😅
@JasonLynch-lj1hi,2024-05-27T13:04:31Z,2024-05-27T13:04:31Z,1,Lol leftist was posting nobody cheered for Trump. What dumbass liars they are. And the FJB chants were great.
@FastGunner2040,2024-05-27T13:04:00Z,2024-05-27T13:04:00Z,2,"Trump isn&#39;t going to Ban Abortion. If you believe that, you&#39;re not smart. You&#39;re a sheep."
@samgrant4663,2024-05-27T13:03:30Z,2024-05-27T13:03:30Z,5,"God, we need Donald J Trump back in the White House. Our country is in a mess. Please keep him away from all evil. Amen.😊"
@clinteast7476,2024-05-27T13:03:04Z,2024-05-27T13:03:04Z,2,You have to be nuts to vote for J.B.
@andymurrow2497,2024-05-27T13:03:03Z,2024-05-27T13:03:03Z,0,This guy has no clue about Nascar because he claims Johnson didn&#39;t win 5 championship in a jow
@patriciagriffith2167,2024-05-27T13:00:09Z,2024-05-27T13:00:09Z,1,"NC voters, you gotta know Trump is the President we need!!!!"
@user-ws4dw8kh3q,2024-05-27T12:59:30Z,2024-05-27T12:59:30Z,3,I didn&#39;t know anybody even watches NASCAR anymore after Bubba Wallace&#39;s BS
@tatsuyafurukawa9521,2024-05-27T12:58:53Z,2024-05-27T12:58:53Z,0,テメーらのDSによってどれだけ騙されて犠牲になってきたか国民は肌で感じてる。トランプ大統領になれば真実の元お前たち DSを叩き潰す！
@safewaydriving3463,2024-05-27T12:58:27Z,2024-05-27T12:58:27Z,1,I wonder if New York’s governor will refer to NASCAR fans as clowns?
@robertwagner8596,2024-05-27T12:58:15Z,2024-05-27T12:58:15Z,1,"DJT is a leader....Biden,more of a grifter,people see this...."
@richardx6884,2024-05-27T12:57:50Z,2024-05-27T12:57:50Z,0,"Patriotic message, you  are a bunch of delusonal clowns."
@Dark-7070,2024-05-27T12:57:31Z,2024-05-27T12:57:31Z,7,Trumps a Patriot! 🇺🇸
@BoEkingster,2024-05-27T12:57:27Z,2024-05-27T12:57:27Z,1,TRUMP 🇺🇲
@MKEL_1327,2024-05-27T12:56:25Z,2024-05-27T12:56:25Z,1,Expect the election to be rigged .. starting already with censorship --  first it was deleting comments but now YouTube is actively locking people out of their accounts for posting pro Trump anti Biden comments ...
@cedrichaney5368,2024-05-27T12:56:00Z,2024-05-27T12:56:00Z,0,"Lmao, NASCAR crowds ALWAYS erupt at the beginning of EVERY race, but hey if it make the Re-pubic-hairs sleep better at night then hey....he surely moved the crowd😂😂"
@brianlynch6935,2024-05-27T12:55:41Z,2024-05-27T12:55:41Z,0,FauxEntertaimment is just a pathetic hype machine for a loser
@user-su3df2zo6f,2024-05-27T12:55:28Z,2024-05-27T12:55:28Z,0,"The shitshow dumpster trump gets support from the most racist sport in the country, and to the cult base Ritz&#39;s that&#39;s a achievement,"
@mariahenao9988,2024-05-27T12:55:17Z,2024-05-27T12:55:17Z,1,Trump 2024!!🇺🇸💪
@Spitts44,2024-05-27T12:54:32Z,2024-05-27T12:54:32Z,0,"I&#39;ve literally never seen anyone salute during Amazing Grace. What an idiot.<br>Also when Trump flew over the cheer was for Match Box 20, the band that had just finished playing not Trump."
@markarmstrong2727,2024-05-27T12:54:05Z,2024-05-27T12:54:05Z,3,Love this president! 🇺🇸 TRUMP 2024🇺🇸
@DonaldWickles,2024-05-27T12:53:37Z,2024-05-27T12:53:37Z,0,WE ARE READY TO FIGHT FOR COUNTRY AND GODKING DONALD TRUMP. LOCK AND LOAD LETS GO. TAKE IT ALL BACK!!
@nozlnut36,2024-05-27T12:50:31Z,2024-05-27T12:50:31Z,4,Trump is a true American!
@grimmreaper7021,2024-05-27T12:50:24Z,2024-05-27T12:50:24Z,0,"Yes they are cheering, they are fantasizing Trump walks into the track during the race."
@thetruth7193,2024-05-27T12:49:49Z,2024-05-27T12:49:49Z,1,I am sure the left wing lunatics are preparing their attacks on Richard Childress for appearing with President Trump!!!!!!
@genewoodward8695,2024-05-27T12:48:35Z,2024-05-27T12:48:35Z,1,&quot;Raise cost to working families?&quot; Biden has raised cost to working like no other President ever. Democrats are the biggest losers.
@HughButler-lb6zs,2024-05-27T12:48:30Z,2024-05-27T12:48:30Z,0,Huh?
@kentnelson604,2024-05-27T12:48:14Z,2024-05-27T12:48:14Z,0,"I&#39;ve always have been under the impression that any president was called <br>&quot; The commander and chief &quot;<br>This jackass can&#39;t command one sentence or word.<br>My prayer session each and every day is, please Lord Jesus Christ, please just let this man go to assisted living now, it&#39;s that time !"
@kairidon3363,2024-05-27T12:47:58Z,2024-05-27T12:47:58Z,0,Faux News: <b>&quot;Please stop crying daddy Trump. These people didn&#39;t boo you.&quot;</b>
@davidstanton1373,2024-05-27T12:47:50Z,2024-05-27T12:47:50Z,1,"Democrat crime sydicate, the party of &quot; smear &amp; fear &quot;."
@rosettagray1227,2024-05-27T12:47:21Z,2024-05-27T12:47:21Z,0,Trump is the most excitement NACAR has had in years...
@vincenttrichilo9961,2024-05-27T12:45:57Z,2024-05-27T12:45:57Z,0,Donald Trump is the energizer grifter.
@mariamango2037,2024-05-27T12:45:49Z,2024-05-27T12:45:49Z,0,Yes- good differential:<br>Blue (working) collar vs white (executive) collar Not Blue state vs Red state.
@lumpygravy52,2024-05-27T12:45:37Z,2024-05-27T12:45:37Z,0,Let&#39;s go Brandon!
@Alpha-1Livewire,2024-05-27T12:44:25Z,2024-05-27T12:44:25Z,0,Those engines in the background is music to my ears. CaR NuT til i die.
@vickieshafer6324,2024-05-27T12:41:25Z,2024-05-27T12:41:25Z,0,We got your back in North Carolina TRUMP you are close to Asheville their democrat area.
@FC-rg1vk,2024-05-27T12:41:08Z,2024-05-27T12:41:08Z,1,Not only do libertarians hate Trump!!! Booing mercilessly be fire he is dum enough to insult them!  But now Magas can’t stand him!! Ing!!! Hilarious watch news?!!!
@stevepochec7821,2024-05-27T12:39:51Z,2024-05-27T12:39:51Z,0,Trump getting desperate
@wbazile,2024-05-27T12:39:10Z,2024-05-27T12:39:10Z,0,"Fake news.  This was sniffed out just as it was happening. People were clapping for the race and they taped him waving like it was for him.  SAD  Also, at the libertarian convention, he got 5 more votes than an actual cat by the name of Denali."
@freddykf1,2024-05-27T12:37:05Z,2024-05-27T12:37:05Z,0,How can a bumbling idiot like Biden run your country ?? He&#39;s too inept to de prosecuted for having classified documents but he can run a country ?!!!! GO FIGURE
@jeremyc6827,2024-05-27T12:36:51Z,2024-05-27T12:36:51Z,0,Endorsed by NASCAR supporters? This is not the WIN he think it is.
@bobbyquack4908,2024-05-27T12:35:50Z,2024-05-27T12:35:50Z,0,If Joe can&#39;t read it he can&#39;t get into it. What a Turd.  FJB
@HallyHarrer,2024-05-27T12:33:00Z,2024-05-27T12:33:00Z,0,"I&#39;m sorry, love: I can&#39;t hear a word."
@SCOTTSAWIRENUT1,2024-05-27T12:32:53Z,2024-05-27T12:34:02Z,0,THESE ARE PEOPLE THAT WORK HARD TURN WRENCHES FOR A LIVING DRINK A BEER ON A SATURDAY AND LOVE THERE FAMILIES.   BRO YOU COULD HAVE CUT ALL THAT SHORT AND JUST SAID.   DEPLORABLES. RIGHT 🤣🤣😂😂😂
@bobbadham261,2024-05-27T12:32:52Z,2024-05-27T12:32:52Z,0,Director shuda pissed her off b4 reporting.... She&#39;d soon be heard then 😂
@EyeSEEnothing,2024-05-27T12:32:20Z,2024-05-27T12:32:20Z,0,Trump should do a rally in Chicago 😂❤
@justinsmalley4111,2024-05-27T12:31:50Z,2024-05-27T12:31:50Z,0,"Ahh yes. Let’s go to the spot where there’s the most redneck, white trash, meth heads.  Trumps biggest supporters 😂"
@nigelpeardon1178,2024-05-27T12:31:47Z,2024-05-27T12:31:47Z,0,"Trump has blown his gasket so many times, he now just makes a raucous uninteligble noise whoever he goes! The crowd were there for the racing!"
@joelsmith3797,2024-05-27T12:29:51Z,2024-05-27T12:29:51Z,0,Beware the democrat extreme Leftist agenda for the United States of America...-&gt; 1st They (the dems.) want Nation wide child sacrifice (the Aboti. word). 2nd They (The dems.) have already raised the cost of living on everybody and will intend to break the economy to usher in a Marxist style government. 3rd They (the dems.) are already ruining healthcare in the U.S.
@Crystal_Lake_BnB,2024-05-27T12:28:12Z,2024-05-27T12:28:12Z,0,"😅 trump don&#39;t drive.  You&#39;re all pissed at Biden, we know he has a fast car. 😅"
@privatenumber1156,2024-05-27T12:28:10Z,2024-05-27T12:28:10Z,1,Trump got a better reception at the libertarian convention
@grahambeisel5143,2024-05-27T12:28:09Z,2024-05-27T12:28:09Z,0,Of course it made it sound like he had a large crowd con man keeps on conning
@ravenheart1439,2024-05-27T12:26:50Z,2024-05-27T12:26:50Z,0,"Jesus... Biden is just horrible, pure and simple, thinking out loud at west point speech lol...what a joke man.."
@dorispowers9060,2024-05-27T12:26:48Z,2024-05-27T12:26:48Z,0,Let&#39;s  go Brandon!
@wildbill3199,2024-05-27T12:26:34Z,2024-05-27T12:26:34Z,0,"It was going good tlll Sean jumped un at end with same old tired speech, STOP IT"
@user-fi1jt3wu6v,2024-05-27T12:25:15Z,2024-05-27T12:25:15Z,0,Joe biben is losing it everyday it awalys stops talking when he losing his train of thought witch happens alot
@davidblick2192,2024-05-27T12:24:31Z,2024-05-27T12:24:31Z,2,Never vote for democrats anymore.
@joshuabainanjah6232,2024-05-27T12:23:08Z,2024-05-27T12:23:08Z,0,Trump ROCKS...Trump 2024
@greatoutdoors6074,2024-05-27T12:22:06Z,2024-05-27T12:22:06Z,1,Trump.................That disgusting thing belongs behind bars!!!!!!!!!!!!!!!!!!
@bigelow72,2024-05-27T12:21:48Z,2024-05-27T12:21:48Z,0,Sounds like freedom 🦅🦅🦅
@DaleWilliams-zc5te,2024-05-27T12:21:33Z,2024-05-27T12:21:33Z,0,Maybe Judge Juan will continue his fake trial going into summation and jury decision when the biased boy realizes Trump is campaigning before big crowds. His choice will hinge upon Juan&#39;s belief the Jury exposed to their NYC bigotry will turn a conviction.
@lillyc9476,2024-05-27T12:20:27Z,2024-05-27T12:24:04Z,0,"I wasnt sure in 2016 but was so tired of seeing my Country go down by crooked politicians all of them maybe not Ronald R so much it was bad enough to vote for someone that I really never like to be honest but I thought  Im gonna do it and I did ,,,it was the smartest vote that I&#39;ve ever cast and today I have so much respect for how he ran this country Amazing results (and I voted for Dems and Republicans  but voted very ignorantly (I didnt even know the difference between a republican and Democrat like most Democrats have no clue what the difference is ,,,all ya have to do now is just listen to how evil they are when they believe in abortion up until the baby is born ( can&#39;t see any doctor  doing that ) but this is the law that Democrats push for and THAT&#39;S EVIL"
@anthonydooley3616,2024-05-27T12:20:17Z,2024-05-27T12:20:17Z,0,"<a href=""https://www.youtube.com/watch?v=CJTKjraHZPY&amp;t=237"">3:57</a> Trump is the nominee, not the &quot;presumptive nominee.&quot; There is no other candidate. The primaries are over."
@1PAHero,2024-05-27T12:19:09Z,2024-05-27T12:19:09Z,0,NASCAR not actually stock cloned auto racing. <br><br>I live within walking distance of a NASCAR race track. I’ve never attended. What if Trump was there? I would go and pay the $80-$120 for a ticket.
@LbrtyNJustus,2024-05-27T12:19:04Z,2024-05-27T12:19:04Z,1,Joe Biden raced at Indy and was winning until his parachute came out too early. Roger Staubach won that race.
@MastinoNapoletano420,2024-05-27T12:18:49Z,2024-05-27T12:18:49Z,0,The DNC are a bunch of coward liars...
@ann3856,2024-05-27T12:17:54Z,2024-05-27T12:17:54Z,0,"I&#39;m so tired of the lies the Democrats spread.  There is a woman suing Fox. She was dis/mis information person. A lawyer from the MeidasTouch podcasts had her on yesterday. And then Ben Meseilas makes videos and Popok as well. This woman - and the man who interviewed her make as if they are royals and the rest is plebs.  Ben said the two guys Trump had on the stage in the Bronx is gang members who murdered one, etc.  When Ben is talking about Biden his face glows and say that is how a President is. Popok is an experienced lawyer.  They want 2 Justices &#39;impeached&#39; by Congress???"
@franklinj1038,2024-05-27T12:17:38Z,2024-05-27T12:17:38Z,0,🏎️🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲
@tonytrotta9322,2024-05-27T12:16:18Z,2024-05-27T12:34:38Z,4,My dad who passed in 2017 at age 92 proudly served on the Heavy Cruiser USS Louisville CA 28 from 1943-46 and witnessed (52) sailors and Rear Admiral Theodore Chandler - K.I.A. and buried at sea due to (3) kamikaze hits in the Pacific War. I know them by names. God bless all our our service men and service women that never came home and keep them in your prayers. Thank you for your video and have a nice Memorial Day! Donald Trump - you and your family are in my daily prayers! Thank you for sharing your video.
@latexsolarbeef4990,2024-05-27T12:16:13Z,2024-05-27T12:16:13Z,2,....I LOVED THE PART WHERE HE WAS WAVING TO NO ONE SO IT COULD BE EDITED FOR THE SHEEP....THIS &#39;NETWORK&#39; IS A NATIONAL DISGRACE AND IT&#39;S DAY WILL COME...787 MILLION...WITH 3 BILLION ON THE WAY.....NEXT.........
@jerryijames9553,2024-05-27T12:15:30Z,2024-05-27T12:15:30Z,0,"Good morning, Happy Memorial Day - Thanks to All who served our country! Trump Trump Trump 2024!"
@andyb.6721,2024-05-27T12:14:53Z,2024-05-27T12:14:53Z,0,Joe biden only yells when he&#39;s giving speeches.
@kennethhecht3354,2024-05-27T12:14:42Z,2024-05-27T12:14:42Z,1,INSTALLED resident of the WH.<br>SLEEPY JOE has been a failure as a politician his entire career!!!
@thatguytalkingtoyou6849,2024-05-27T12:14:06Z,2024-05-27T12:17:11Z,0,"I just watched another video of nobody giving a crap that he&#39;s there.<br><br>Also I was under the assumption that non military aren&#39;t supposed to salute. It&#39;s like a form of stolen valor<br><br>Civilians. Civilians should avoid saluting as a service member would. Instead, a civilian should remove their hat (or other headwear) and place it above their heart. If the civilian does not have headwear, placing their right hand over their heart is also acceptable.Aug 6, 2023"
@daneandersen8488,2024-05-27T12:14:05Z,2024-05-27T12:14:05Z,0,Democrats are putting up such NEGATIVE billboards about Trump.  Why don’t the democrats try to figure out a way to bring people in our country together instead of dwelling on negativity.
@davidbrant6289,2024-05-27T12:13:26Z,2024-05-27T12:13:26Z,1,"The buck stops here meant that the flow into your wallet now goes into Joe&#39;s special interests pockets. Remember Afghanistan today and those thirteen fallen today, leave the watch at the house."
@user-mg4gw3vk5z,2024-05-27T12:12:42Z,2024-05-27T12:12:42Z,0,only criminals support a unamerican communist trump who needs to be put in prison nothing but white trash
@williamnelson8578,2024-05-27T12:12:33Z,2024-05-27T12:12:33Z,0,"TOTAL LIES.   Trump0 did show up and stand in a VIP sky box for 4-5 people for awhile, but there was no rally, no reception, nothing.  and if he cant get a crowd at a NASCAR event, where can he?    even at Mar a Lago his 2024 announcement speech only attracted 80 people."
@timothyhaines4238,2024-05-27T12:09:20Z,2024-05-27T12:09:20Z,0,trump the child menace needs to be confined to a very small crib with secure bars. He&#39;s way overdue.
@andyroubik5760,2024-05-27T12:08:04Z,2024-05-27T12:08:04Z,0,How could any military man support Trump after he made fun of the injuries John McCain received as a prisoner of war?
@terrygrady8413,2024-05-27T12:05:58Z,2024-05-27T12:05:58Z,0,"If you believe any of this obvious BS you need serious help. The Bronx was not 25,000 look at the aerial shots that Fox did not show. The Libertarian conference booed at Trump the whole night.  This Nascar was not there for Trump. I am from the UK and watch all US media channels and am totally amazed at Fox that to me is closer to Putin&#39;s state media channels that just tell obvious lies. I am starting to see Americans getting more and more stupid every day. I feel sorry for the ones that have a better education having to deal with such stupidity. In Europe a channel like Fox would be a fringe joke station."
@LangholffDigitalSolutions,2024-05-27T12:05:10Z,2024-05-27T12:05:10Z,0,fix your sound dipsticks
@brucegrimes29,2024-05-27T12:03:41Z,2024-05-27T12:03:41Z,0,This is how a REAL president acts!
@Basichomelife,2024-05-27T12:02:28Z,2024-05-27T12:02:28Z,0,What about the booing and the libertarian event???????
@jayollis3105,2024-05-27T12:02:05Z,2024-05-27T12:02:05Z,0,MMA UFC nascar boxing NRA Harley Davidson! American 🇺🇸 Trump 2024☝🏽
@cellmate1,2024-05-27T12:01:17Z,2024-05-27T12:01:17Z,0,😂😂😂😂😂😂. HE DID A FLY OVER???
@gingerblalock8717,2024-05-27T12:01:09Z,2024-05-27T12:01:09Z,0,"What a joke Biden is….. I feel sorry that West Point had to listen to him how depressing,,,, wonder what the response of President Trump would be ? <br>And also I purposely will not put President before Bidens’ name …."
